中国大陆频道（混合组提取）,#genre#
四川卫视,http://go.bkpcp.top/mg/scws
新疆卫视,http://go.bkpcp.top/mg/xjws
西藏卫视,http://go.bkpcp.top/mg/xzws
兵团卫视,http://go.bkpcp.top/mg/btws
CHC动作电影,http://go.bkpcp.top/mg/dzdy
CHC影迷电影,http://go.bkpcp.top/mg/ymdy
CHC家庭影院,http://go.bkpcp.top/mg/jtyy
广东珠江,http://m.061899.xyz/mg/gdzj
广东民生,http://m.061899.xyz/mg/gdms
广东体育,http://m.061899.xyz/mg/gdty
CCTV-01,http://m.061899.xyz/mg/cctv1
CCTV-02,http://m.061899.xyz/mg/cctv2
CCTV-03,http://m.061899.xyz/mg/cctv3
CCTV-04,http://m.061899.xyz/mg/cctv4
CCTV-05,http://m.061899.xyz/mg/cctv5
CCTV-5+,http://m.061899.xyz/mg/cctv5p
CCTV-06,http://m.061899.xyz/mg/cctv6
CCTV-07,http://m.061899.xyz/mg/cctv7
CCTV-08,http://m.061899.xyz/mg/cctv8
CCTV-09,http://m.061899.xyz/mg/cctv9
CCTV-10,http://m.061899.xyz/mg/cctv10
CCTV-11,http://m.061899.xyz/mg/cctv11
CCTV-12,http://m.061899.xyz/mg/cctv12
CCTV-13,http://m.061899.xyz/mg/cctv13
CCTV-14,http://m.061899.xyz/mg/cctv14
CCTV-15,http://m.061899.xyz/mg/cctv15
CCTV-16,http://m.061899.xyz/mg/cctv16
CCTV-17,http://m.061899.xyz/mg/cctv17
CETV-01,http://m.061899.xyz/mg/cetv1
CETV-02,http://m.061899.xyz/mg/cetv2
CETV-04,http://m.061899.xyz/mg/cetv4
家庭影院,http://m.061899.xyz/mg/jtyy
动作电影,http://m.061899.xyz/mg/dzdy
影迷电影,http://m.061899.xyz/mg/ymdy
北京卫视,http://m.061899.xyz/mg/bjws
东方卫视,http://m.061899.xyz/mg/dfws
浙江卫视,http://m.061899.xyz/mg/zjws
江苏卫视,http://m.061899.xyz/mg/jsws
湖南卫视,http://m.061899.xyz/mg/hunws
广东卫视,http://m.061899.xyz/mg/gdws
深圳卫视,http://m.061899.xyz/mg/szws
天津卫视,http://m.061899.xyz/mg/tjws
安徽卫视,http://m.061899.xyz/mg/ahws
山东卫视,http://m.061899.xyz/mg/sdws
河北卫视,http://m.061899.xyz/mg/hbws
河南卫视,http://m.061899.xyz/mg/hnws
江西卫视,http://m.061899.xyz/mg/jxws
四川卫视,http://m.061899.xyz/mg/scws
重庆卫视,http://m.061899.xyz/mg/cqws
贵州卫视,http://m.061899.xyz/mg/gzws
湖北卫视,http://m.061899.xyz/mg/hubws
广西卫视,http://m.061899.xyz/mg/gxws
东南卫视,http://m.061899.xyz/mg/dnws
海南卫视,http://m.061899.xyz/mg/hinws
三沙卫视,https://stream.iptv-search.com/main.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86&t=1755401429&token=7ddfc6d40f1c98da27c8b5e7c59836a3
甘肃卫视,http://m.061899.xyz/mg/gsws
青海卫视,http://m.061899.xyz/mg/qhws
陕西卫视,http://m.061899.xyz/mg/sxws
宁夏卫视,http://m.061899.xyz/mg/nxws
新疆卫视,http://m.061899.xyz/mg/xjws
西藏卫视,http://m.061899.xyz/mg/xzws
兵团卫视,http://m.061899.xyz/mg/btws
吉林卫视,http://m.061899.xyz/mg/jlws
内蒙古视,http://m.061899.xyz/mg/nmgws
黑龙江视,http://m.061899.xyz/mg/hljws
重温经典,http://m.061899.xyz/mg/cwjd
劲爆体育,http://m.061899.xyz/mg/jbty
咪咕体育,http://m.061899.xyz/mg/mgty
北京体育,http://m.061899.xyz/mg/bjty
北京新闻,http://m.061899.xyz/mg/bjxw
北京财经,http://m.061899.xyz/mg/bjcj
北京文艺,http://m.061899.xyz/mg/bjwy
北京生活,http://m.061899.xyz/mg/bjsh
北京少儿,http://m.061899.xyz/mg/bjkk
北京影视,http://m.061899.xyz/mg/bjys
北京纪实,http://m.061899.xyz/mg/bjjs
东方影视,http://m.061899.xyz/mg/shys
东方纪实,http://m.061899.xyz/mg/xjs
红色轮播,http://m.061899.xyz/mg/hslb
金色剧场,http://m.061899.xyz/mg/jsjc
乡村振兴,http://m.061899.xyz/mg/xczx
CCTV-1综合,http://k.061899.xyz/k.php?id=cctv1
CCTV-2财经,http://k.061899.xyz/k.php?id=cctv2
CCTV-3综艺,http://k.061899.xyz/k.php?id=cctv3
CCTV-4中文国际,http://k.061899.xyz/k.php?id=cctv4
CCTV-5体育,http://k.061899.xyz/k.php?id=cctv5
CCTV-5+体育赛事,http://k.061899.xyz/k.php?id=cctv5p
CCTV-6电影,http://k.061899.xyz/k.php?id=cctv6
CCTV-7国防军事,http://k.061899.xyz/k.php?id=cctv7
CCTV-8电视剧,http://k.061899.xyz/k.php?id=cctv8
CCTV-9纪录,http://k.061899.xyz/k.php?id=cctv9
CCTV-10科教,http://k.061899.xyz/k.php?id=cctv10
CCTV-11戏曲,http://k.061899.xyz/k.php?id=cctv11
CCTV-12社会与法,http://k.061899.xyz/k.php?id=cctv12
CCTV-13新闻,http://k.061899.xyz/k.php?id=cctv13
CCTV-14少儿,http://k.061899.xyz/k.php?id=cctv14
CCTV-15音乐,http://k.061899.xyz/k.php?id=cctv15
CCTV-16奥运,http://k.061899.xyz/k.php?id=cctv16
CCTV-17农业农村,http://k.061899.xyz/k.php?id=cctv17
CHC家庭影院,http://k.061899.xyz/k.php?id=jtyy
CHC动作电影,http://k.061899.xyz/k.php?id=dzdy
CHC影迷电影,http://k.061899.xyz/k.php?id=ymdy
CCTV发现之旅,http://k.061899.xyz/k.php?id=fxzl
CCTV中学生,http://k.061899.xyz/k.php?id=zxs
CCTV老故事,http://k.061899.xyz/k.php?id=lgs
CETV 1 中国教育,http://k.061899.xyz/k.php?id=cetv1
CETV 2 中国教育,http://k.061899.xyz/k.php?id=cetv2
CETV 4 中国教育,http://k.061899.xyz/k.php?id=cetv4
浙江卫视,http://k.061899.xyz/k.php?id=zjws
广东卫视,http://k.061899.xyz/k.php?id=gdws
江苏卫视,http://k.061899.xyz/k.php?id=jsws
东方卫视,http://k.061899.xyz/k.php?id=dfws
陕西卫视,http://k.061899.xyz/k.php?id=sxws
江西卫视,http://k.061899.xyz/k.php?id=jxws
湖北卫视,http://k.061899.xyz/k.php?id=hubws
吉林卫视,http://k.061899.xyz/k.php?id=jlws
青海卫视,http://k.061899.xyz/k.php?id=qhws
河南卫视,http://k.061899.xyz/k.php?id=hnws
东南卫视,http://k.061899.xyz/k.php?id=dnws
大湾区卫视,http://k.061899.xyz/k.php?id=dwqws
海南卫视,http://k.061899.xyz/k.php?id=hinws
湖南卫视,http://k.061899.xyz/k.php?id=hunws
北京卫视,http://k.061899.xyz/k.php?id=bjws
天津卫视,http://k.061899.xyz/k.php?id=tjws
重庆卫视,http://k.061899.xyz/k.php?id=cqws
黑龙江卫视,http://k.061899.xyz/k.php?id=hljws
辽宁卫视,http://k.061899.xyz/k.php?id=lnws
内蒙古卫视,http://k.061899.xyz/k.php?id=nmgws
宁夏卫视,http://k.061899.xyz/k.php?id=nxws
甘肃卫视,http://k.061899.xyz/k.php?id=gsws
安多卫视,http://k.061899.xyz/k.php?id=adws
河北卫视,http://k.061899.xyz/k.php?id=hbws
山西卫视,http://k.061899.xyz/k.php?id=sxiws
山东卫视,http://k.061899.xyz/k.php?id=sdws
安徽卫视,http://k.061899.xyz/k.php?id=ahws
深圳卫视,http://k.061899.xyz/k.php?id=szws
广西卫视,http://k.061899.xyz/k.php?id=gxws
云南卫视,http://k.061899.xyz/k.php?id=ynws
贵州卫视,http://k.061899.xyz/k.php?id=gzws
四川卫视,http://k.061899.xyz/k.php?id=scws
新疆卫视,http://k.061899.xyz/k.php?id=xjws
西藏卫视,http://k.061899.xyz/k.php?id=xzws
兵团卫视,http://k.061899.xyz/k.php?id=btws
广东影视,http://k.061899.xyz/k.php?id=gdys
上海新闻综合,http://k.061899.xyz/k.php?id=shxw
上海东方影视,http://k.061899.xyz/k.php?id=shys
上海第一财经,http://k.061899.xyz/k.php?id=dycj
欢笑剧场,http://k.061899.xyz/k.php?id=hxjc
军事迷必看大片,http://k.061899.xyz/k.php?id=jsm
新片放映厅,http://k.061899.xyz/k.php?id=xpdy
红色轮播台,http://k.061899.xyz/k.php?id=hslb
金色剧场,http://k.061899.xyz/k.php?id=jsjc
NBA 经典,http://k.061899.xyz/k.php?id=nba
五大联赛经典,http://k.061899.xyz/k.php?id=lsjd
中国足球风云,http://k.061899.xyz/k.php?id=zqfy
掼蛋精英赛,http://k.061899.xyz/k.php?id=dds
咪咕24小时体育台,http://k.061899.xyz/k.php?id=mgty
嘉佳卡通,http://k.061899.xyz/k.php?id=jjkt
BRTV文艺,http://k.061899.xyz/k.php?id=bjwy
BRTV纪实科教,http://k.061899.xyz/k.php?id=bjjs
BRTV影视,http://k.061899.xyz/k.php?id=bjys
BRTV财经,http://k.061899.xyz/k.php?id=bjcj
BRTV体育休闲,http://k.061899.xyz/k.php?id=bjty
BRTV生活,http://k.061899.xyz/k.php?id=bjsh
BRTV新闻,http://k.061899.xyz/k.php?id=bjxw
卡酷少儿,http://k.061899.xyz/k.php?id=bjkk
高清大片,http://k.061899.xyz/k.php?id=gqdp
经典动画大集合,http://k.061899.xyz/k.php?id=dhdjh
经典深圳旁边电影,http://k.061899.xyz/k.php?id=xgdy
玫瑰轮播台,http://k.061899.xyz/k.php?id=mglbt
NBA经典,http://k.061899.xyz/k.php?id=nba
欧洲足球风云,http://k.061899.xyz/k.php?id=zqfy
赛事最经典,http://k.061899.xyz/k.php?id=sszjd
体坛名栏汇,http://k.061899.xyz/k.php?id=ttmlh
乡村振兴,http://k.061899.xyz/k.php?id=xczx
幸福中国年,http://k.061899.xyz/k.php?id=xfzgn
周杰伦现场,http://k.061899.xyz/k.php?id=zjlxc
最强综艺趴,http://k.061899.xyz/k.php?id=zqzyp
CCTV-1综合,http://j.s.bkpcp.top/jj/cctv1
CCTV-2财经,http://j.s.bkpcp.top/jj/cctv2
CCTV-3综艺,http://j.s.bkpcp.top/jj/cctv3
CCTV-4中文国际,http://j.s.bkpcp.top/jj/cctv4
CCTV-5体育,http://j.s.bkpcp.top/jj/cctv5
CCTV-5+体育赛事,http://j.s.bkpcp.top/jj/cctv5p
CCTV-6电影,http://j.s.bkpcp.top/jj/cctv6
CCTV-7国防军事,http://j.s.bkpcp.top/jj/cctv7
CCTV-8电视剧,http://j.s.bkpcp.top/jj/cctv8
CCTV-9纪录,http://j.s.bkpcp.top/jj/cctv9
CCTV-10科教,http://j.s.bkpcp.top/jj/cctv10
CCTV-11戏曲,http://j.s.bkpcp.top/jj/cctv11
CCTV-12社会与法,http://j.s.bkpcp.top/jj/cctv12
CCTV-13新闻,http://j.s.bkpcp.top/jj/cctv13
CCTV-14少儿,http://j.s.bkpcp.top/jj/cctv14
CCTV-15音乐,http://j.s.bkpcp.top/jj/cctv15
CCTV-16奥运,http://j.s.bkpcp.top/jj/cctv16
CCTV-17农业农村,http://j.s.bkpcp.top/jj/cctv17
浙江卫视,http://j.s.bkpcp.top/jj/zjws
广东卫视,http://j.s.bkpcp.top/jj/gdws
江苏卫视,http://j.s.bkpcp.top/jj/jsws
东方卫视,http://j.s.bkpcp.top/jj/dfws
陕西卫视,http://j.s.bkpcp.top/jj/sxws
江西卫视,http://j.s.bkpcp.top/jj/jxws
湖北卫视,http://j.s.bkpcp.top/jj/hubws
吉林卫视,http://j.s.bkpcp.top/jj/jlws
青海卫视,http://j.s.bkpcp.top/jj/qhws
河南卫视,http://j.s.bkpcp.top/jj/hnws
东南卫视,http://j.s.bkpcp.top/jj/dnws
海南卫视,http://j.s.bkpcp.top/jj/hinws
湖南卫视,http://j.s.bkpcp.top/jj/hunws
北京卫视,http://j.s.bkpcp.top/jj/bjws
天津卫视,http://j.s.bkpcp.top/jj/tjws
重庆卫视,http://j.s.bkpcp.top/jj/cqws
黑龙江卫视,http://j.s.bkpcp.top/jj/hljws
辽宁卫视,http://j.s.bkpcp.top/jj/lnws
内蒙古卫视,http://j.s.bkpcp.top/jj/nmgws
宁夏卫视,http://j.s.bkpcp.top/jj/nxws
甘肃卫视,http://j.s.bkpcp.top/jj/gsws
河北卫视,http://j.s.bkpcp.top/jj/hbws
山西卫视,http://j.s.bkpcp.top/jj/sxiws
山东卫视,http://j.s.bkpcp.top/jj/sdws
安徽卫视,http://j.s.bkpcp.top/jj/ahws
深圳卫视,http://j.s.bkpcp.top/jj/szws
广西卫视,http://j.s.bkpcp.top/jj/gxws
云南卫视,http://j.s.bkpcp.top/jj/ynws
贵州卫视,http://j.s.bkpcp.top/jj/gzws
四川卫视,http://j.s.bkpcp.top/jj/scws
CCTV-01,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV-02,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV-03,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV-04,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV-05,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV-5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV-06,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV-07,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV-08,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV-09,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV-10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV-11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV-12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV-13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV-14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV-15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV-16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV-17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
天津卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws
咪咕央视2,#genre#
CCTV1综合,http://mg.cttv.vip/608807420
CCTV2财经,http://mg.cttv.vip/631780532
CCTV3综艺,http://mg.cttv.vip/624878271
CCTV4中文国际,http://mg.cttv.vip/631780421
CCTV5体育,http://mg.cttv.vip/641886683
CCTV5+体育赛事,http://mg.cttv.vip/641886773
CCTV6电影,http://mg.cttv.vip/624878396
CCTV7国防军事,http://mg.cttv.vip/673168121
CCTV8电视剧,http://mg.cttv.vip/624878356
CCTV9纪录,http://mg.cttv.vip/673168140
CCTV10科教,http://mg.cttv.vip/624878405
CCTV11戏曲,http://mg.cttv.vip/667987558
CCTV12社会与法,http://mg.cttv.vip/673168185
CCTV13新闻,http://mg.cttv.vip/608807423
CCTV14少儿,http://mg.cttv.vip/624878440
CCTV15音乐,http://mg.cttv.vip/673168223
CCTV17农业农村,http://mg.cttv.vip/673168256
CCTV4欧洲,http://mg.cttv.vip/608807419
CCTV4美洲,http://mg.cttv.vip/608807416
老故事,http://mg.cttv.vip/884121956
发现之旅,http://mg.cttv.vip/624878970
中学生,http://mg.cttv.vip/708869532
东方卫视,http://mg.cttv.vip/651632648
江苏卫视,http://mg.cttv.vip/623899368
广东卫视,http://mg.cttv.vip/608831231
北京卫视,http://mg.cttv.vip/630287636
辽宁卫视,http://mg.cttv.vip/630291707
河北卫视,http://mg.cttv.vip/962042070
江西卫视,http://mg.cttv.vip/783847495
河南卫视,http://mg.cttv.vip/790187291
陕西卫视,http://mg.cttv.vip/738910838
大湾区卫视,http://mg.cttv.vip/608917627
湖北卫视,http://mg.cttv.vip/947472496
吉林卫视,http://mg.cttv.vip/947472500
青海卫视,http://mg.cttv.vip/947472506
东南卫视,http://mg.cttv.vip/849116810
海南卫视,http://mg.cttv.vip/947472502
海峡卫视,http://mg.cttv.vip/849119120
中国农林卫视,http://mg.cttv.vip/956904896
兵团卫视,http://mg.cttv.vip/956923145
宁夏卫视,http://mg.cttv.vip/738910535
重庆卫视,http://mg.cttv.vip/738910914
三沙卫视,http://mg.cttv.vip/961023778
黑龙江卫视,http://mg.cttv.vip/738906901
上海新闻综合,http://mg.cttv.vip/651632657
上视东方影视,http://mg.cttv.vip/617290047
上海第一财经,http://mg.cttv.vip/608780988
南京新闻综合频道,http://mg.cttv.vip/838109047
南京教科频道,http://mg.cttv.vip/838153729
南京十八频道,http://mg.cttv.vip/838151753
体育休闲频道,http://mg.cttv.vip/626064707
江苏城市频道,http://mg.cttv.vip/626064714
江苏国际,http://mg.cttv.vip/626064674
江苏教育,http://mg.cttv.vip/628008321
江苏影视频道,http://mg.cttv.vip/626064697
江苏综艺频道,http://mg.cttv.vip/626065193
公共新闻频道,http://mg.cttv.vip/626064693
盐城新闻综合,http://mg.cttv.vip/639731825
淮安新闻综合,http://mg.cttv.vip/639731826
泰州新闻综合,http://mg.cttv.vip/639731818
连云港新闻综合,http://mg.cttv.vip/639731715
宿迁新闻综合,http://mg.cttv.vip/639731832
徐州新闻综合,http://mg.cttv.vip/639731747
优漫卡通频道,http://mg.cttv.vip/626064703
江阴新闻综合,http://mg.cttv.vip/955227979
南通新闻综合,http://mg.cttv.vip/955227985
宜兴新闻综合,http://mg.cttv.vip/955227996
溧水新闻综合,http://mg.cttv.vip/639737327
陕西银龄频道,http://mg.cttv.vip/956909362
陕西都市青春频道,http://mg.cttv.vip/956909358
陕西秦腔频道,http://mg.cttv.vip/956909303
陕西新闻资讯频道,http://mg.cttv.vip/956909289
财富天下,http://mg.cttv.vip/956923159
镇江新闻综合,http://mg.cttv.vip/639731783
海南广播电视总台新闻频道,http://mg.cttv.vip/962067517
海南广播电视总台自贸频道,http://mg.cttv.vip/962045226
海南广播电视总台社会与法频道,http://mg.cttv.vip/962045223
海南广播电视总台文旅频道,http://mg.cttv.vip/962067526
海南广播电视总台少儿频道,http://mg.cttv.vip/962067523
广东珠江频道,http://mg.cttv.vip/639731952
赛事最经典,http://mg.cttv.vip/646596895
体坛名栏汇,http://mg.cttv.vip/629943305
四海钓鱼,http://mg.cttv.vip/637444975
陕西体育休闲频道,http://mg.cttv.vip/956909356
24小时城市联赛轮播台,http://mg.cttv.vip/915512915
武术世界,http://mg.cttv.vip/958475359
快乐垂钓,http://mg.cttv.vip/961930263
建党105周年巡礼,http://mg.cttv.vip/713600957
新片放映厅,http://mg.cttv.vip/619495952
CHC影迷电影,http://mg.cttv.vip/952383261
CHC动作电影,http://mg.cttv.vip/644368714
CHC家庭影院,http://mg.cttv.vip/644368373
和美乡途轮播台,http://mg.cttv.vip/713591450
南方影视,http://mg.cttv.vip/614961829
中国天气,http://mg.cttv.vip/959986621
CETV1,http://mg.cttv.vip/923287154
CETV2,http://mg.cttv.vip/923287211
CETV4,http://mg.cttv.vip/923287339
山东教育,http://mg.cttv.vip/609154353
熊猫频道01高清,http://mg.cttv.vip/609158151
熊猫频道1,http://mg.cttv.vip/608933610
熊猫频道2,http://mg.cttv.vip/608933640
熊猫频道3,http://mg.cttv.vip/608934619
熊猫频道4,http://mg.cttv.vip/608934721
熊猫频道5,http://mg.cttv.vip/608935104
熊猫频道6,http://mg.cttv.vip/608935797
熊猫频道7,http://mg.cttv.vip/609169286
熊猫频道8,http://mg.cttv.vip/609169287
熊猫频道9,http://mg.cttv.vip/609169226
熊猫频道10,http://mg.cttv.vip/609169285
最强综艺趴,http://mg.cttv.vip/629942228
嘉佳卡通,http://mg.cttv.vip/614952364
经典动画大集合,http://mg.cttv.vip/629942219
新动漫,http://mg.cttv.vip/961930269
新动力量创一流,http://mg.cttv.vip/713589837
中华特产,http://mg.cttv.vip/959986618
环球旅游,http://mg.cttv.vip/958475356
梨园频道,http://mg.cttv.vip/961930369
CCTV1综合,http://chen.ccwu.cc:1234/608807420
CCTV2财经,http://chen.ccwu.cc:1234/631780532
CCTV3综艺,http://chen.ccwu.cc:1234/624878271
CCTV4中文国际,http://chen.ccwu.cc:1234/631780421
CCTV5体育,http://chen.ccwu.cc:1234/641886683
CCTV5+体育赛事,http://chen.ccwu.cc:1234/641886773
CCTV6电影,http://chen.ccwu.cc:1234/624878396
CCTV7国防军事,http://chen.ccwu.cc:1234/673168121
CCTV8电视剧,http://chen.ccwu.cc:1234/624878356
CCTV9纪录,http://chen.ccwu.cc:1234/673168140
CCTV10科教,http://chen.ccwu.cc:1234/624878405
CCTV11戏曲,http://chen.ccwu.cc:1234/667987558
CCTV12社会与法,http://chen.ccwu.cc:1234/673168185
CCTV13新闻,http://chen.ccwu.cc:1234/608807423
CCTV14少儿,http://chen.ccwu.cc:1234/624878440
CCTV15音乐,http://chen.ccwu.cc:1234/673168223
CCTV17农业农村,http://chen.ccwu.cc:1234/673168256
CCTV4欧洲,http://chen.ccwu.cc:1234/608807419
CCTV4美洲,http://chen.ccwu.cc:1234/608807416
老故事,http://chen.ccwu.cc:1234/884121956
发现之旅,http://chen.ccwu.cc:1234/624878970
中学生,http://chen.ccwu.cc:1234/708869532
东方卫视,http://chen.ccwu.cc:1234/651632648
江苏卫视,http://chen.ccwu.cc:1234/623899368
广东卫视,http://chen.ccwu.cc:1234/608831231
北京卫视,http://chen.ccwu.cc:1234/630287636
辽宁卫视,http://chen.ccwu.cc:1234/630291707
河北卫视,http://chen.ccwu.cc:1234/962042070
江西卫视,http://chen.ccwu.cc:1234/783847495
河南卫视,http://chen.ccwu.cc:1234/790187291
陕西卫视,http://chen.ccwu.cc:1234/738910838
大湾区卫视,http://chen.ccwu.cc:1234/608917627
湖北卫视,http://chen.ccwu.cc:1234/947472496
吉林卫视,http://chen.ccwu.cc:1234/947472500
青海卫视,http://chen.ccwu.cc:1234/947472506
东南卫视,http://chen.ccwu.cc:1234/849116810
海南卫视,http://chen.ccwu.cc:1234/947472502
海峡卫视,http://chen.ccwu.cc:1234/849119120
中国农林卫视,http://chen.ccwu.cc:1234/956904896
兵团卫视,http://chen.ccwu.cc:1234/956923145
宁夏卫视,http://chen.ccwu.cc:1234/738910535
重庆卫视,http://chen.ccwu.cc:1234/738910914
三沙卫视,http://chen.ccwu.cc:1234/961023778
黑龙江卫视,http://chen.ccwu.cc:1234/738906901
上海新闻综合,http://chen.ccwu.cc:1234/651632657
上视东方影视,http://chen.ccwu.cc:1234/617290047
上海第一财经,http://chen.ccwu.cc:1234/608780988
南京新闻综合频道,http://chen.ccwu.cc:1234/838109047
南京教科频道,http://chen.ccwu.cc:1234/838153729
南京十八频道,http://chen.ccwu.cc:1234/838151753
体育休闲频道,http://chen.ccwu.cc:1234/626064707
江苏城市频道,http://chen.ccwu.cc:1234/626064714
江苏国际,http://chen.ccwu.cc:1234/626064674
江苏教育,http://chen.ccwu.cc:1234/628008321
江苏影视频道,http://chen.ccwu.cc:1234/626064697
江苏综艺频道,http://chen.ccwu.cc:1234/626065193
公共新闻频道,http://chen.ccwu.cc:1234/626064693
盐城新闻综合,http://chen.ccwu.cc:1234/639731825
淮安新闻综合,http://chen.ccwu.cc:1234/639731826
泰州新闻综合,http://chen.ccwu.cc:1234/639731818
连云港新闻综合,http://chen.ccwu.cc:1234/639731715
宿迁新闻综合,http://chen.ccwu.cc:1234/639731832
徐州新闻综合,http://chen.ccwu.cc:1234/639731747
优漫卡通频道,http://chen.ccwu.cc:1234/626064703
江阴新闻综合,http://chen.ccwu.cc:1234/955227979
南通新闻综合,http://chen.ccwu.cc:1234/955227985
宜兴新闻综合,http://chen.ccwu.cc:1234/955227996
溧水新闻综合,http://chen.ccwu.cc:1234/639737327
陕西银龄频道,http://chen.ccwu.cc:1234/956909362
陕西都市青春频道,http://chen.ccwu.cc:1234/956909358
陕西秦腔频道,http://chen.ccwu.cc:1234/956909303
陕西新闻资讯频道,http://chen.ccwu.cc:1234/956909289
财富天下,http://chen.ccwu.cc:1234/956923159
镇江新闻综合,http://chen.ccwu.cc:1234/639731783
海南广播电视总台新闻频道,http://chen.ccwu.cc:1234/962067517
海南广播电视总台自贸频道,http://chen.ccwu.cc:1234/962045226
海南广播电视总台社会与法频道,http://chen.ccwu.cc:1234/962045223
海南广播电视总台文旅频道,http://chen.ccwu.cc:1234/962067526
海南广播电视总台少儿频道,http://chen.ccwu.cc:1234/962067523
广东珠江频道,http://chen.ccwu.cc:1234/639731952
赛事最经典,http://chen.ccwu.cc:1234/646596895
体坛名栏汇,http://chen.ccwu.cc:1234/629943305
四海钓鱼,http://chen.ccwu.cc:1234/637444975
陕西体育休闲频道,http://chen.ccwu.cc:1234/956909356
24小时城市联赛轮播台,http://chen.ccwu.cc:1234/915512915
武术世界,http://chen.ccwu.cc:1234/958475359
快乐垂钓,http://chen.ccwu.cc:1234/961930263
建党105周年巡礼,http://chen.ccwu.cc:1234/713600957
新片放映厅,http://chen.ccwu.cc:1234/619495952
CHC影迷电影,http://chen.ccwu.cc:1234/952383261
CHC动作电影,http://chen.ccwu.cc:1234/644368714
CHC家庭影院,http://chen.ccwu.cc:1234/644368373
和美乡途轮播台,http://chen.ccwu.cc:1234/713591450
南方影视,http://chen.ccwu.cc:1234/614961829
中国天气,http://chen.ccwu.cc:1234/959986621
CETV1,http://chen.ccwu.cc:1234/923287154
CETV2,http://chen.ccwu.cc:1234/923287211
CETV4,http://chen.ccwu.cc:1234/923287339
山东教育,http://chen.ccwu.cc:1234/609154353
熊猫频道01高清,http://chen.ccwu.cc:1234/609158151
熊猫频道1,http://chen.ccwu.cc:1234/608933610
熊猫频道2,http://chen.ccwu.cc:1234/608933640
熊猫频道3,http://chen.ccwu.cc:1234/608934619
熊猫频道4,http://chen.ccwu.cc:1234/608934721
熊猫频道5,http://chen.ccwu.cc:1234/608935104
熊猫频道6,http://chen.ccwu.cc:1234/608935797
熊猫频道7,http://chen.ccwu.cc:1234/609169286
熊猫频道8,http://chen.ccwu.cc:1234/609169287
熊猫频道9,http://chen.ccwu.cc:1234/609169226
